higher_is_better,label,max,mean,median,min,num_files,q1,q3,score_key,score_title,std
False,c0,0.6111111111111112,0.30773397023397026,0.3076923076923077,0.0,37,0.23076923076923078,0.38461538461538464,low_score_rate_0_5,Low Rate <0.5,0.12641157194268277
False,c1,0.6428571428571429,0.3428228021978022,0.3076923076923077,0.07142857142857142,32,0.27197802197802196,0.46153846153846156,low_score_rate_0_5,Low Rate <0.5,0.14509082369805681
False,c2,0.7142857142857143,0.35072239694694446,0.35714285714285715,0.07142857142857142,52,0.2857142857142857,0.4308035714285714,low_score_rate_0_5,Low Rate <0.5,0.1250773744063387
False,c3,0.7142857142857143,0.36510450333979744,0.3550420168067227,0.07692307692307693,32,0.2857142857142857,0.46153846153846156,low_score_rate_0_5,Low Rate <0.5,0.1359913086420251
False,c4,0.7142857142857143,0.3287892287892288,0.3076923076923077,0.06666666666666667,37,0.23076923076923078,0.38461538461538464,low_score_rate_0_5,Low Rate <0.5,0.15381917299768683
True,c0,0.6923076923076923,0.4079134079134079,0.38461538461538464,0.07142857142857142,37,0.375,0.46153846153846156,high_score_rate_0_8,High Rate >=0.8,0.12327385731849778
True,c1,0.6923076923076923,0.33897664835164837,0.33241758241758246,0.14285714285714285,32,0.21428571428571427,0.40714285714285714,high_score_rate_0_8,High Rate >=0.8,0.14114303006925344
True,c2,0.7142857142857143,0.34231313087365123,0.31009615384615385,0.07692307692307693,52,0.23076923076923078,0.42857142857142855,high_score_rate_0_8,High Rate >=0.8,0.13609443124918547
True,c3,0.7142857142857143,0.34480244020685197,0.33241758241758246,0.15384615384615385,32,0.21428571428571427,0.40714285714285714,high_score_rate_0_8,High Rate >=0.8,0.15310209416536052
True,c4,0.7333333333333333,0.37034947034947036,0.35714285714285715,0.13333333333333333,37,0.26666666666666666,0.46153846153846156,high_score_rate_0_8,High Rate >=0.8,0.1650686165638069
