recall_floor,score_key,eta2,f1,f2,accuracy,precision,recall,specificity,balanced_accuracy,auc_best_direction,direction,threshold,tp,fp,tn,fn,c2_mean,c0_mean,c2_n,c0_n
0.9,high_low_gap_0_7_0_2,0.0037510914570302303,0.7375886524822695,0.8754208754208754,0.5842696629213483,0.5842696629213483,1.0,0.0,0.5,0.53508316008316,low_is_c2,0.7857142857142857,52,37,0,0,0.525667596920425,0.53998778998779,52,37
0.9,consistency_score_file_median,0.0029525226618385128,0.7375886524822695,0.8754208754208754,0.5842696629213483,0.5842696629213483,1.0,0.0,0.5,0.5847193347193347,low_is_c2,0.8032,52,37,0,0,0.7324567307692308,0.7356027027027027,52,37
0.9,high_low_gap_0_7_0_3,0.0027029485736733165,0.7375886524822695,0.8754208754208754,0.5842696629213483,0.5842696629213483,1.0,0.0,0.5,0.5317047817047817,low_is_c2,0.7857142857142857,52,37,0,0,0.525667596920425,0.5379087879087879,52,37
0.9,high_low_gap_0_7_0_4,0.002240520411010874,0.7375886524822695,0.8754208754208754,0.5842696629213483,0.5842696629213483,1.0,0.0,0.5,0.5343035343035343,low_is_c2,0.7857142857142857,52,37,0,0,0.521532629323919,0.5331270831270831,52,37
0.9,consistency_score_file_q10,0.0010554639020984309,0.7375886524822695,0.8754208754208754,0.5842696629213483,0.5842696629213483,1.0,0.0,0.5,0.5051975051975052,low_is_c2,0.6721400000000001,52,37,0,0,0.5127859615384616,0.503015945945946,52,37
0.9,high_low_half_penalty_0_6_0_2,0.0001873396600411492,0.7375886524822695,0.8754208754208754,0.5842696629213483,0.5842696629213483,1.0,0.0,0.5,0.5002598752598753,low_is_c2,1.0,52,37,0,0,0.7876252942005204,0.7843499405999406,52,37
0.95,consistency_score_file_q25,0.002419666155512647,0.759124087591241,0.8873720136518771,0.6292134831460674,0.611764705882353,1.0,0.10810810810810811,0.5540540540540541,0.5197505197505197,low_is_c2,0.70635,52,33,4,0,0.6333783653846153,0.6378027027027027,52,37
0.95,c0_vs_c2_lda_top_12_score,0.10701346348713471,0.7536231884057971,0.8843537414965987,0.6179775280898876,0.6046511627906976,1.0,0.08108108108108109,0.5405405405405406,0.6962058212058212,high_is_c2,-0.824048583647623,52,34,3,0,0.10824607913343251,-0.1521296247280634,52,37
0.95,c0_vs_c2_lda_top_8_score,0.10576062409554694,0.7536231884057971,0.8843537414965987,0.6179775280898876,0.6046511627906976,1.0,0.08108108108108109,0.5405405405405406,0.6936070686070686,high_is_c2,-0.7979876390572037,52,34,3,0,0.10263440226862869,-0.1442429437288795,52,37
0.95,c0_vs_c2_lda_top_3_score,0.03691917628656687,0.7482014388489209,0.8813559322033899,0.6067415730337079,0.5977011494252874,1.0,0.05405405405405406,0.527027027027027,0.593035343035343,high_is_c2,-0.5220374936818675,52,35,2,0,0.04098905258398041,-0.05760623606397106,52,37
0.95,c0_vs_c2_lda_top_5_score,0.0361051747154198,0.7482014388489209,0.8813559322033899,0.6067415730337079,0.5977011494252874,1.0,0.05405405405405406,0.527027027027027,0.58991683991684,high_is_c2,-0.5680954320430704,52,35,2,0,0.04417326280292642,-0.06208134231762537,52,37
0.95,high_low_gap_0_8_0_4,0.02049646726254263,0.7482014388489209,0.8813559322033899,0.6067415730337079,0.5977011494252874,1.0,0.05405405405405406,0.527027027027027,0.5691268191268192,high_is_c2,0.10989010989010989,52,35,2,0,0.31701411333764273,0.29164851664851665,52,37
0.95,high_low_half_penalty_0_8_0_3,0.020014093982417398,0.7482014388489209,0.8813559322033899,0.6067415730337079,0.5977011494252874,1.0,0.05405405405405406,0.527027027027027,0.5634095634095634,high_is_c2,0.2032967032967033,52,35,2,0,0.35095268136840535,0.3317606755106755,52,37
0.95,high_low_half_penalty_0_8_0_4,0.01934635686924493,0.7482014388489209,0.8813559322033899,0.6067415730337079,0.5977011494252874,1.0,0.05405405405405406,0.527027027027027,0.558991683991684,high_is_c2,0.2032967032967033,52,35,2,0,0.34888519757015235,0.32936982311982316,52,37
0.95,high_low_half_penalty_0_8_0_2,0.01796124358070008,0.7482014388489209,0.8813559322033899,0.6067415730337079,0.5977011494252874,1.0,0.05405405405405406,0.527027027027027,0.558991683991684,high_is_c2,0.2032967032967033,52,35,2,0,0.35095268136840535,0.3328001765501766,52,37
0.95,high_low_half_penalty_0_9_0_3,0.011676781010674602,0.7482014388489209,0.8813559322033899,0.6067415730337079,0.5977011494252874,1.0,0.05405405405405406,0.527027027027027,0.5574324324324325,high_is_c2,0.2032967032967033,52,35,2,0,0.31465926607329325,0.30271115896115897,52,37
0.95,c0_vs_c2_lda_top_74_score,0.15327934793788162,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.737006237006237,high_is_c2,-1.3123749679719947,52,36,1,0,0.17031645868947573,-0.23936367167169606,52,37
0.95,c0_vs_c2_lda_top_50_score,0.14636410889097448,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.7271309771309772,high_is_c2,-1.2857022646423808,52,36,1,0,0.16381079955398978,-0.2302205831569603,52,37
0.95,c0_vs_c2_lda_top_30_score,0.1281432686527532,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.7125779625779626,high_is_c2,-1.2083981906547643,52,36,1,0,0.14419946444324694,-0.20265870678510065,52,37
0.95,high_low_gap_0_8_0_3,0.021727090742781945,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5730249480249481,high_is_c2,0.10989010989010989,52,36,1,0,0.3211490809341488,0.2964302214302214,52,37
0.95,high_low_gap_0_8_0_2,0.018422173156925202,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5644490644490644,high_is_c2,0.10989010989010989,52,36,1,0,0.3211490809341488,0.2985092235092235,52,37
0.95,high_score_rate_0_8,0.013197342139885987,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5262474012474012,high_is_c2,0.24285714285714285,52,36,1,0,0.3807562818026619,0.3670911295911296,52,37
0.95,high_low_gap_0_9_0_3,0.01299430599422568,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.557952182952183,high_is_c2,0.10989010989010989,52,36,1,0,0.2848556656390367,0.26738070488070487,52,37
0.95,high_low_half_penalty_0_8_0_5,0.012824709203383884,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5501559251559252,high_is_c2,0.15178571428571427,52,36,1,0,0.33860703304990636,0.32183447183447184,52,37
0.95,high_low_gap_0_9_0_4,0.012165844932929552,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5563929313929314,high_is_c2,0.06071428571428572,52,36,1,0,0.28072069804253064,0.2625990000990001,52,37
0.95,high_low_half_penalty_0_9_0_4,0.011056613457896453,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5537941787941788,high_is_c2,0.15178571428571427,52,36,1,0,0.3125917822750402,0.30032030657030656,52,37
0.95,high_density_score_0_8,0.011006533162617793,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5332640332640333,high_is_c2,0.1598643469387755,52,36,1,0,0.2846425152967092,0.273556683935664,52,37
0.95,high_low_gap_0_8_0_5,0.010578879513296413,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5498960498960499,high_is_c2,0.06071428571428572,52,36,1,0,0.2964577842971508,0.27657781407781407,52,37
0.95,low_score_rate_0_2,0.007625805370898495,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5470374220374221,low_is_c2,0.19230769230769232,52,36,1,0,0.05960720086851309,0.06858190608190608,52,37
0.95,high_score_rate_0_9,0.006426894823954887,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5262474012474012,high_is_c2,0.23333333333333334,52,36,1,0,0.34446286650754976,0.33804161304161306,52,37
0.95,high_low_half_penalty_0_9_0_5,0.005843143660361106,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5366424116424117,high_is_c2,0.15178571428571427,52,36,1,0,0.3023136177547942,0.2927849552849553,52,37
0.95,high_low_gap_0_9_0_5,0.0049435297583086514,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5337837837837838,high_is_c2,0.06071428571428572,52,36,1,0,0.2601643690020387,0.24752829752829753,52,37
0.95,low_tail_penalty_score,0.004405219226637106,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5207900207900208,high_is_c2,0.44853791208791216,52,36,1,0,0.6853888221309233,0.6731600496237996,52,37
0.95,c2_repetition_symptom_score,0.004184094167624792,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5311850311850312,low_is_c2,1.3231468821701176,52,36,1,0,-0.009648866430033187,0.06074904871490873,52,37
0.95,failure_sensitive_score,0.004094577374178274,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5072765072765073,high_is_c2,0.4447457692307692,52,36,1,0,0.5811026007149901,0.5682385581831831,52,37
0.95,low_score_rate_0_5,0.0025287811835723152,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5506756756756757,low_is_c2,0.22252747252747251,52,36,1,0,0.08429849750551108,0.09051331551331551,52,37
0.95,mean_minus_std_score,0.0023128603336115177,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5135135135135135,high_is_c2,0.2896498429065742,52,36,1,0,0.5078183936024981,0.4986062218711847,52,37
0.95,consistency_score_file_mean,0.0013626570703734956,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5150727650727651,high_is_c2,0.6353510989010989,52,36,1,0,0.7449960229994365,0.7417419557057057,52,37
0.95,high_low_gap_0_6_0_4,0.001349603325134551,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.512993762993763,high_is_c2,0.42307692307692313,52,36,1,0,0.7536867261697578,0.7431982806982806,52,37
0.95,high_low_gap_0_6_0_3,0.0012547195225882707,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5163721413721414,high_is_c2,0.42307692307692313,52,36,1,0,0.7578216937662638,0.7479799854799855,52,37
0.95,high_low_gap_0_6_0_2,0.0007822932456351706,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.510914760914761,high_is_c2,0.42307692307692313,52,36,1,0,0.7578216937662638,0.7500589875589876,52,37
0.95,entropy_normalized,0.0007282639935648539,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5298856548856549,low_is_c2,0.8708575864115873,52,36,1,0,0.6697501228732706,0.676134957219949,52,37
0.95,high_low_half_penalty_0_6_0_4,0.00036425025232959194,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5018191268191268,high_is_c2,0.5166666666666666,52,36,1,0,0.7855578104022675,0.7809195871695872,52,37
0.95,high_low_half_penalty_0_6_0_3,0.000325170269600754,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5036382536382537,high_is_c2,0.5166666666666666,52,36,1,0,0.7876252942005204,0.7833104395604396,52,37
0.95,c0_vs_c2_lda_top_20_score,0.11534278106072644,0.7375886524822695,0.8754208754208754,0.5842696629213483,0.5842696629213483,1.0,0.0,0.5,0.6943866943866944,high_is_c2,-1.124873556880782,52,37,0,0,0.1205741635414134,-0.1694555811933347,52,37
0.95,high_low_half_penalty_0_7_0_5,0.009308449862037983,0.7375886524822695,0.8754208754208754,0.5842696629213483,0.5842696629213483,1.0,0.0,0.5,0.5457380457380457,low_is_c2,0.7857142857142857,52,37,0,0,0.5431255490361825,0.5633130383130384,52,37
0.95,high_low_half_penalty_0_7_0_2,0.008942174116822561,0.7375886524822695,0.8754208754208754,0.5842696629213483,0.5842696629213483,1.0,0.0,0.5,0.5532744282744283,low_is_c2,0.7857142857142857,52,37,0,0,0.5554711973546815,0.574278743028743,52,37
0.95,high_low_half_penalty_0_7_0_3,0.007922360999979745,0.7375886524822695,0.8754208754208754,0.5842696629213483,0.5842696629213483,1.0,0.0,0.5,0.5496361746361746,low_is_c2,0.7857142857142857,52,37,0,0,0.5554711973546815,0.573239241989242,52,37
0.95,high_low_half_penalty_0_7_0_4,0.007284081607495546,0.7375886524822695,0.8754208754208754,0.5842696629213483,0.5842696629213483,1.0,0.0,0.5,0.5524948024948024,low_is_c2,0.7857142857142857,52,37,0,0,0.5534037135564285,0.5708483895983896,52,37
0.95,worst_score,0.004997336019745691,0.7375886524822695,0.8754208754208754,0.5842696629213483,0.5842696629213483,1.0,0.0,0.5,0.5220893970893971,high_is_c2,0.0,52,37,0,0,0.19868461538461538,0.1633972972972973,52,37
0.95,high_low_gap_0_7_0_5,0.00445569213415524,0.7375886524822695,0.8754208754208754,0.5842696629213483,0.5842696629213483,1.0,0.0,0.5,0.5322245322245323,low_is_c2,0.7857142857142857,52,37,0,0,0.500976300283427,0.5180563805563806,52,37
0.95,high_low_gap_0_7_0_2,0.0037510914570302303,0.7375886524822695,0.8754208754208754,0.5842696629213483,0.5842696629213483,1.0,0.0,0.5,0.53508316008316,low_is_c2,0.7857142857142857,52,37,0,0,0.525667596920425,0.53998778998779,52,37
0.95,consistency_score_file_median,0.0029525226618385128,0.7375886524822695,0.8754208754208754,0.5842696629213483,0.5842696629213483,1.0,0.0,0.5,0.5847193347193347,low_is_c2,0.8032,52,37,0,0,0.7324567307692308,0.7356027027027027,52,37
0.95,high_low_gap_0_7_0_3,0.0027029485736733165,0.7375886524822695,0.8754208754208754,0.5842696629213483,0.5842696629213483,1.0,0.0,0.5,0.5317047817047817,low_is_c2,0.7857142857142857,52,37,0,0,0.525667596920425,0.5379087879087879,52,37
0.95,high_low_gap_0_7_0_4,0.002240520411010874,0.7375886524822695,0.8754208754208754,0.5842696629213483,0.5842696629213483,1.0,0.0,0.5,0.5343035343035343,low_is_c2,0.7857142857142857,52,37,0,0,0.521532629323919,0.5331270831270831,52,37
0.95,consistency_score_file_q10,0.0010554639020984309,0.7375886524822695,0.8754208754208754,0.5842696629213483,0.5842696629213483,1.0,0.0,0.5,0.5051975051975052,low_is_c2,0.6721400000000001,52,37,0,0,0.5127859615384616,0.503015945945946,52,37
0.95,high_low_half_penalty_0_6_0_2,0.0001873396600411492,0.7375886524822695,0.8754208754208754,0.5842696629213483,0.5842696629213483,1.0,0.0,0.5,0.5002598752598753,low_is_c2,1.0,52,37,0,0,0.7876252942005204,0.7843499405999406,52,37
1.0,consistency_score_file_q25,0.002419666155512647,0.759124087591241,0.8873720136518771,0.6292134831460674,0.611764705882353,1.0,0.10810810810810811,0.5540540540540541,0.5197505197505197,low_is_c2,0.70635,52,33,4,0,0.6333783653846153,0.6378027027027027,52,37
1.0,c0_vs_c2_lda_top_12_score,0.10701346348713471,0.7536231884057971,0.8843537414965987,0.6179775280898876,0.6046511627906976,1.0,0.08108108108108109,0.5405405405405406,0.6962058212058212,high_is_c2,-0.824048583647623,52,34,3,0,0.10824607913343251,-0.1521296247280634,52,37
1.0,c0_vs_c2_lda_top_8_score,0.10576062409554694,0.7536231884057971,0.8843537414965987,0.6179775280898876,0.6046511627906976,1.0,0.08108108108108109,0.5405405405405406,0.6936070686070686,high_is_c2,-0.7979876390572037,52,34,3,0,0.10263440226862869,-0.1442429437288795,52,37
1.0,c0_vs_c2_lda_top_3_score,0.03691917628656687,0.7482014388489209,0.8813559322033899,0.6067415730337079,0.5977011494252874,1.0,0.05405405405405406,0.527027027027027,0.593035343035343,high_is_c2,-0.5220374936818675,52,35,2,0,0.04098905258398041,-0.05760623606397106,52,37
1.0,c0_vs_c2_lda_top_5_score,0.0361051747154198,0.7482014388489209,0.8813559322033899,0.6067415730337079,0.5977011494252874,1.0,0.05405405405405406,0.527027027027027,0.58991683991684,high_is_c2,-0.5680954320430704,52,35,2,0,0.04417326280292642,-0.06208134231762537,52,37
1.0,high_low_gap_0_8_0_4,0.02049646726254263,0.7482014388489209,0.8813559322033899,0.6067415730337079,0.5977011494252874,1.0,0.05405405405405406,0.527027027027027,0.5691268191268192,high_is_c2,0.10989010989010989,52,35,2,0,0.31701411333764273,0.29164851664851665,52,37
1.0,high_low_half_penalty_0_8_0_3,0.020014093982417398,0.7482014388489209,0.8813559322033899,0.6067415730337079,0.5977011494252874,1.0,0.05405405405405406,0.527027027027027,0.5634095634095634,high_is_c2,0.2032967032967033,52,35,2,0,0.35095268136840535,0.3317606755106755,52,37
1.0,high_low_half_penalty_0_8_0_4,0.01934635686924493,0.7482014388489209,0.8813559322033899,0.6067415730337079,0.5977011494252874,1.0,0.05405405405405406,0.527027027027027,0.558991683991684,high_is_c2,0.2032967032967033,52,35,2,0,0.34888519757015235,0.32936982311982316,52,37
1.0,high_low_half_penalty_0_8_0_2,0.01796124358070008,0.7482014388489209,0.8813559322033899,0.6067415730337079,0.5977011494252874,1.0,0.05405405405405406,0.527027027027027,0.558991683991684,high_is_c2,0.2032967032967033,52,35,2,0,0.35095268136840535,0.3328001765501766,52,37
1.0,high_low_half_penalty_0_9_0_3,0.011676781010674602,0.7482014388489209,0.8813559322033899,0.6067415730337079,0.5977011494252874,1.0,0.05405405405405406,0.527027027027027,0.5574324324324325,high_is_c2,0.2032967032967033,52,35,2,0,0.31465926607329325,0.30271115896115897,52,37
1.0,c0_vs_c2_lda_top_74_score,0.15327934793788162,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.737006237006237,high_is_c2,-1.3123749679719947,52,36,1,0,0.17031645868947573,-0.23936367167169606,52,37
1.0,c0_vs_c2_lda_top_50_score,0.14636410889097448,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.7271309771309772,high_is_c2,-1.2857022646423808,52,36,1,0,0.16381079955398978,-0.2302205831569603,52,37
1.0,c0_vs_c2_lda_top_30_score,0.1281432686527532,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.7125779625779626,high_is_c2,-1.2083981906547643,52,36,1,0,0.14419946444324694,-0.20265870678510065,52,37
1.0,high_low_gap_0_8_0_3,0.021727090742781945,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5730249480249481,high_is_c2,0.10989010989010989,52,36,1,0,0.3211490809341488,0.2964302214302214,52,37
1.0,high_low_gap_0_8_0_2,0.018422173156925202,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5644490644490644,high_is_c2,0.10989010989010989,52,36,1,0,0.3211490809341488,0.2985092235092235,52,37
1.0,high_score_rate_0_8,0.013197342139885987,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5262474012474012,high_is_c2,0.24285714285714285,52,36,1,0,0.3807562818026619,0.3670911295911296,52,37
1.0,high_low_gap_0_9_0_3,0.01299430599422568,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.557952182952183,high_is_c2,0.10989010989010989,52,36,1,0,0.2848556656390367,0.26738070488070487,52,37
1.0,high_low_half_penalty_0_8_0_5,0.012824709203383884,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5501559251559252,high_is_c2,0.15178571428571427,52,36,1,0,0.33860703304990636,0.32183447183447184,52,37
1.0,high_low_gap_0_9_0_4,0.012165844932929552,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5563929313929314,high_is_c2,0.06071428571428572,52,36,1,0,0.28072069804253064,0.2625990000990001,52,37
1.0,high_low_half_penalty_0_9_0_4,0.011056613457896453,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5537941787941788,high_is_c2,0.15178571428571427,52,36,1,0,0.3125917822750402,0.30032030657030656,52,37
1.0,high_density_score_0_8,0.011006533162617793,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5332640332640333,high_is_c2,0.1598643469387755,52,36,1,0,0.2846425152967092,0.273556683935664,52,37
1.0,high_low_gap_0_8_0_5,0.010578879513296413,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5498960498960499,high_is_c2,0.06071428571428572,52,36,1,0,0.2964577842971508,0.27657781407781407,52,37
1.0,low_score_rate_0_2,0.007625805370898495,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5470374220374221,low_is_c2,0.19230769230769232,52,36,1,0,0.05960720086851309,0.06858190608190608,52,37
1.0,high_score_rate_0_9,0.006426894823954887,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5262474012474012,high_is_c2,0.23333333333333334,52,36,1,0,0.34446286650754976,0.33804161304161306,52,37
1.0,high_low_half_penalty_0_9_0_5,0.005843143660361106,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5366424116424117,high_is_c2,0.15178571428571427,52,36,1,0,0.3023136177547942,0.2927849552849553,52,37
1.0,high_low_gap_0_9_0_5,0.0049435297583086514,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5337837837837838,high_is_c2,0.06071428571428572,52,36,1,0,0.2601643690020387,0.24752829752829753,52,37
1.0,low_tail_penalty_score,0.004405219226637106,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5207900207900208,high_is_c2,0.44853791208791216,52,36,1,0,0.6853888221309233,0.6731600496237996,52,37
1.0,c2_repetition_symptom_score,0.004184094167624792,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5311850311850312,low_is_c2,1.3231468821701176,52,36,1,0,-0.009648866430033187,0.06074904871490873,52,37
1.0,failure_sensitive_score,0.004094577374178274,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5072765072765073,high_is_c2,0.4447457692307692,52,36,1,0,0.5811026007149901,0.5682385581831831,52,37
1.0,low_score_rate_0_5,0.0025287811835723152,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5506756756756757,low_is_c2,0.22252747252747251,52,36,1,0,0.08429849750551108,0.09051331551331551,52,37
1.0,mean_minus_std_score,0.0023128603336115177,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5135135135135135,high_is_c2,0.2896498429065742,52,36,1,0,0.5078183936024981,0.4986062218711847,52,37
1.0,consistency_score_file_mean,0.0013626570703734956,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5150727650727651,high_is_c2,0.6353510989010989,52,36,1,0,0.7449960229994365,0.7417419557057057,52,37
1.0,high_low_gap_0_6_0_4,0.001349603325134551,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.512993762993763,high_is_c2,0.42307692307692313,52,36,1,0,0.7536867261697578,0.7431982806982806,52,37
1.0,high_low_gap_0_6_0_3,0.0012547195225882707,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5163721413721414,high_is_c2,0.42307692307692313,52,36,1,0,0.7578216937662638,0.7479799854799855,52,37
1.0,high_low_gap_0_6_0_2,0.0007822932456351706,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.510914760914761,high_is_c2,0.42307692307692313,52,36,1,0,0.7578216937662638,0.7500589875589876,52,37
1.0,entropy_normalized,0.0007282639935648539,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5298856548856549,low_is_c2,0.8708575864115873,52,36,1,0,0.6697501228732706,0.676134957219949,52,37
1.0,high_low_half_penalty_0_6_0_4,0.00036425025232959194,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5018191268191268,high_is_c2,0.5166666666666666,52,36,1,0,0.7855578104022675,0.7809195871695872,52,37
1.0,high_low_half_penalty_0_6_0_3,0.000325170269600754,0.7428571428571429,0.8783783783783784,0.5955056179775281,0.5909090909090909,1.0,0.02702702702702703,0.5135135135135135,0.5036382536382537,high_is_c2,0.5166666666666666,52,36,1,0,0.7876252942005204,0.7833104395604396,52,37
1.0,c0_vs_c2_lda_top_20_score,0.11534278106072644,0.7375886524822695,0.8754208754208754,0.5842696629213483,0.5842696629213483,1.0,0.0,0.5,0.6943866943866944,high_is_c2,-1.124873556880782,52,37,0,0,0.1205741635414134,-0.1694555811933347,52,37
1.0,high_low_half_penalty_0_7_0_5,0.009308449862037983,0.7375886524822695,0.8754208754208754,0.5842696629213483,0.5842696629213483,1.0,0.0,0.5,0.5457380457380457,low_is_c2,0.7857142857142857,52,37,0,0,0.5431255490361825,0.5633130383130384,52,37
1.0,high_low_half_penalty_0_7_0_2,0.008942174116822561,0.7375886524822695,0.8754208754208754,0.5842696629213483,0.5842696629213483,1.0,0.0,0.5,0.5532744282744283,low_is_c2,0.7857142857142857,52,37,0,0,0.5554711973546815,0.574278743028743,52,37
1.0,high_low_half_penalty_0_7_0_3,0.007922360999979745,0.7375886524822695,0.8754208754208754,0.5842696629213483,0.5842696629213483,1.0,0.0,0.5,0.5496361746361746,low_is_c2,0.7857142857142857,52,37,0,0,0.5554711973546815,0.573239241989242,52,37
1.0,high_low_half_penalty_0_7_0_4,0.007284081607495546,0.7375886524822695,0.8754208754208754,0.5842696629213483,0.5842696629213483,1.0,0.0,0.5,0.5524948024948024,low_is_c2,0.7857142857142857,52,37,0,0,0.5534037135564285,0.5708483895983896,52,37
