accuracy,auc_best_direction,balanced_accuracy,c0_mean,c0_n,c1_mean,c1_n,direction,eta2,f1,f2,fn,fp,precision,recall,recall_cap,score_key,specificity,threshold,tn,tp
0.5942028985507246,0.6161317567567568,0.5878378378378378,0.19379290004290003,37,0.12973328754578756,32,low_is_c1,0.043284632919826066,0.5333333333333333,0.5128205128205128,16,12,0.5714285714285714,0.5,0.5,high_low_half_penalty_0_9_0_4,0.6756756756756757,0.10912698412698413,25,16
0.5942028985507246,0.6161317567567568,0.5878378378378378,0.3025469837969838,37,0.23022550366300365,32,low_is_c1,0.04305204981608224,0.5333333333333333,0.5128205128205128,16,12,0.5714285714285714,0.5,0.5,high_low_half_penalty_0_8_0_4,0.6756756756756757,0.2403846153846154,25,16
0.5942028985507246,0.620777027027027,0.5878378378378378,0.41720147345147346,37,0.341386217948718,32,low_is_c1,0.034203031091087535,0.5333333333333333,0.5128205128205128,16,12,0.5714285714285714,0.5,0.5,high_low_half_penalty_0_7_0_4,0.6756756756756757,0.3516483516483516,25,16
0.5942028985507246,0.6241554054054055,0.5878378378378378,0.7217116004437626,37,0.6754349805866565,32,low_is_c1,0.02936174013833483,0.5333333333333333,0.5128205128205128,16,12,0.5714285714285714,0.5,0.5,consistency_score_file_median,0.6756756756756757,0.6809337881957914,25,16
0.5942028985507246,0.5793918918918919,0.5878378378378378,0.6447248199618344,37,0.6200663230623207,32,low_is_c1,0.017169117653813386,0.5333333333333333,0.5128205128205128,16,12,0.5714285714285714,0.5,0.5,consistency_score_file_mean,0.6756756756756757,0.6279432893667528,25,16
0.6086956521739131,0.6140202702702703,0.5992398648648649,0.29335544335544333,37,0.20589514652014654,32,low_is_c1,0.02911639822914441,0.5263157894736842,0.4901960784313726,17,10,0.6,0.46875,0.5,high_low_gap_0_7_0_4,0.7297297297297297,0.2142857142857143,27,15
0.5797101449275363,0.6199324324324325,0.5743243243243243,0.28394486349667025,37,0.23714861784990873,32,low_is_c1,0.04152691156194881,0.5245901639344263,0.5095541401273885,16,13,0.5517241379310345,0.5,0.5,high_density_score_0_8,0.6486486486486487,0.2444657528853108,24,16
0.5797101449275363,0.5992398648648649,0.5743243243243243,0.23536366036366035,37,0.15661630036630036,32,low_is_c1,0.01939146402232841,0.5245901639344263,0.5095541401273885,16,13,0.5517241379310345,0.5,0.5,high_low_gap_0_7_0_5,0.6486486486486487,0.18406593406593405,24,16
0.5797101449275363,0.5380067567567568,0.5743243243243243,0.46198112050252843,37,0.455178393731765,32,low_is_c1,0.0017481647806319846,0.5245901639344263,0.5095541401273885,16,13,0.5517241379310345,0.5,0.5,failure_sensitive_score,0.6486486486486487,0.44710742057059416,24,16
0.5942028985507246,0.6123310810810811,0.5857263513513513,0.3455887205887206,37,0.28753434065934064,32,low_is_c1,0.035593163600250485,0.5172413793103449,0.48701298701298695,17,11,0.5769230769230769,0.46875,0.5,high_low_half_penalty_0_8_0_2,0.7027027027027027,0.2884615384615385,26,15
0.5942028985507246,0.53125,0.5857263513513513,0.3211323009997796,37,0.311662586903495,32,low_is_c1,0.001450355458507262,0.5172413793103449,0.48701298701298695,17,11,0.5769230769230769,0.46875,0.5,mean_minus_std_score,0.7027027027027027,0.27118547129554754,26,15
0.5652173913043478,0.6241554054054054,0.5608108108108107,-0.09024316495732787,37,0.10434365948191038,32,high_is_c1,0.05594934764388553,0.5161290322580646,0.5063291139240506,16,14,0.5333333333333333,0.5,0.5,c0_vs_c1_lda_top_12_score,0.6216216216216216,0.08999938363291951,23,16
0.5652173913043478,0.5869932432432432,0.5608108108108107,0.011955086955086952,37,-0.055036630036630035,32,low_is_c1,0.022038780105268514,0.5161290322580646,0.5063291139240506,16,14,0.5333333333333333,0.5,0.5,high_low_gap_0_9_0_5,0.6216216216216216,-0.06904761904761904,23,16
0.5652173913043478,0.558277027027027,0.5608108108108107,0.05944990627192881,37,-0.09573580537747224,32,low_is_c1,0.01718341602530502,0.5161290322580646,0.5063291139240506,16,14,0.5333333333333333,0.5,0.5,c2_repetition_symptom_score,0.6216216216216216,-0.21270371091167345,23,16
0.5652173913043478,0.5481418918918919,0.5608108108108107,0.4831162333532478,37,0.4637018541978518,32,low_is_c1,0.0032368942422809307,0.5161290322580646,0.5063291139240506,16,14,0.5333333333333333,0.5,0.5,low_tail_penalty_score,0.6216216216216216,0.4727846721464387,23,16
0.5652173913043478,0.5253378378378378,0.5608108108108107,0.4326662938407997,37,0.41706576714751453,32,low_is_c1,0.0015653456784353963,0.5161290322580646,0.5063291139240506,16,14,0.5333333333333333,0.5,0.5,consistency_score_file_q25,0.6216216216216216,0.41156994789025597,23,16
0.6376811594202898,0.6309121621621622,0.6220439189189189,-0.088167674480289,37,0.10194387361783439,32,high_is_c1,0.05625612269654371,0.5098039215686275,0.4421768707482993,19,6,0.6842105263157895,0.40625,0.5,c0_vs_c1_lda_top_8_score,0.8378378378378378,0.28424822687393064,31,13
0.6086956521739131,0.613597972972973,0.5971283783783784,0.43751629376629375,37,0.3682806776556777,32,low_is_c1,0.03159298768895451,0.5090909090909091,0.46357615894039733,18,9,0.6086956521739131,0.4375,0.5,high_low_half_penalty_0_7_0_3,0.7567567567567568,0.3536324786324786,28,14
0.5797101449275363,0.6076858108108107,0.5722128378378378,0.3228618041118041,37,0.25711996336996334,32,low_is_c1,0.03972658078852841,0.5084745762711864,0.48387096774193544,17,12,0.5555555555555556,0.46875,0.5,high_low_half_penalty_0_8_0_3,0.6756756756756757,0.25961538461538464,25,15
0.5507246376811594,0.6009290540540541,0.5472972972972974,0.333985083985084,37,0.25968406593406596,32,low_is_c1,0.024439253728892617,0.5079365079365079,0.5031446540880503,16,15,0.5161290322580645,0.5,0.5,high_low_gap_0_7_0_3,0.5945945945945946,0.29670329670329665,22,16
0.5507246376811594,0.6017736486486487,0.5472972972972974,0.37943891693891696,37,0.32051282051282054,32,low_is_c1,0.01889617790855062,0.5079365079365079,0.5031446540880503,16,15,0.5161290322580645,0.5,0.5,high_low_gap_0_7_0_2,0.5945945945945946,0.3708791208791209,22,16
0.5507246376811594,0.5532094594594594,0.5472972972972974,0.38022555522555523,37,0.33463827838827837,32,low_is_c1,0.007600364826127258,0.5079365079365079,0.5031446540880503,16,15,0.5161290322580645,0.5,0.5,high_low_gap_0_6_0_4,0.5945945945945946,0.3708791208791209,22,16
0.5942028985507246,0.6081081081081081,0.5836148648648649,0.06994686994686994,37,-0.005757783882783884,32,low_is_c1,0.03596076232266167,0.5,0.4605263157894737,18,10,0.5833333333333334,0.4375,0.5,high_low_gap_0_9_0_4,0.7297297297297297,-0.06111111111111109,27,14
0.5652173913043478,0.6169763513513513,0.5586993243243243,0.46024321024321024,37,0.39869505494505497,32,low_is_c1,0.02834404839020397,0.5,0.4807692307692307,17,13,0.5357142857142857,0.46875,0.5,high_low_half_penalty_0_7_0_2,0.6486486486486487,0.4230769230769231,24,15
0.5217391304347826,0.5570101351351351,0.5202702702702703,0.035579155097481205,37,0.07043989196046847,32,high_is_c1,0.036465813584835596,0.49230769230769234,0.4968944099378882,16,17,0.48484848484848486,0.5,0.5,worst_score,0.5405405405405406,0.005303409105341406,20,16
0.5217391304347826,0.5291385135135135,0.5202702702702703,0.4663090288090288,37,0.4492559523809524,32,low_is_c1,0.0014922825601984017,0.49230769230769234,0.4968944099378882,16,17,0.48484848484848486,0.5,0.5,high_low_gap_0_6_0_2,0.5405405405405406,0.4833333333333333,20,16
0.5507246376811594,0.5523648648648649,0.5451858108108107,0.5040715853215854,37,0.47012934981684984,32,low_is_c1,0.006707941323820261,0.4918032786885246,0.47770700636942676,17,14,0.5172413793103449,0.46875,0.5,high_low_half_penalty_0_6_0_4,0.6216216216216216,0.4642857142857143,23,15
