accuracy,auc_best_direction,direction,eta_squared,f1,positive_mean,positive_n,positive_raw_labels,precision,recall,rest_mean,rest_n,score_key,score_title,target_label,threshold,threshold_rule
0.4396551724137931,0.6394115634621964,high_is_target,0.057656782061140395,0.5255474452554745,0.3228618041118041,37,0.0,0.36,0.972972972972973,0.23088746696341633,79,high_low_half_penalty_0_8_0_3,High >= 0.8 Minus 0.5 Low < 0.3,c0,0.012499999999999997,high_low_half_penalty_0_8_0_3 >= 0.0125
0.4396551724137931,0.6306876496749915,high_is_target,0.0475589240047634,0.5255474452554745,0.1787009537009537,37,0.0,0.36,0.972972972972973,0.06464505958176844,79,high_low_gap_0_8_0_4,High >= 0.8 Minus Low < 0.4,c0,-0.20714285714285713,high_low_gap_0_8_0_4 >= -0.207143
0.4396551724137931,0.625555935682518,high_is_target,0.04629640369426069,0.5255474452554745,0.21933059433059432,37,0.0,0.36,0.972972972972973,0.11601057170677423,79,high_low_gap_0_8_0_3,High >= 0.8 Minus Low < 0.3,c0,-0.20714285714285713,high_low_gap_0_8_0_3 >= -0.207143
0.5172413793103449,0.5530277112555594,high_is_target,0.011738479753396211,0.5254237288135593,0.5040715853215854,37,0.0,0.38271604938271603,0.8378378378378378,0.4514976584596838,79,high_low_half_penalty_0_6_0_4,High >= 0.6 Minus 0.5 Low < 0.4,c0,0.3269230769230769,high_low_half_penalty_0_6_0_4 >= 0.326923
0.49137931034482757,0.6163188504960657,high_is_target,0.030115057680851647,0.5203252032520325,0.23536366036366035,37,0.0,0.37209302325581395,0.8648648648648649,0.11764733157138221,79,high_low_gap_0_7_0_5,High >= 0.7 Minus Low < 0.5,c0,-0.061111111111111116,high_low_gap_0_7_0_5 >= -0.0611111
0.5689655172413793,0.6294902497434143,high_is_target,0.0377444051060836,0.5192307692307693,0.29335544335544333,37,0.0,0.40298507462686567,0.7297297297297297,0.17398340056567904,79,high_low_gap_0_7_0_4,High >= 0.7 Minus Low < 0.4,c0,0.22252747252747251,high_low_gap_0_7_0_4 >= 0.222527
0.5,0.6149503934314061,high_is_target,0.036597156362523094,0.5166666666666666,0.1207091707091707,37,0.0,0.37349397590361444,0.8378378378378378,0.008308990587471598,79,high_low_gap_0_8_0_5,High >= 0.8 Minus Low < 0.5,c0,-0.06349206349206352,high_low_gap_0_8_0_5 >= -0.0634921
0.43103448275862066,0.5162504276428327,low_is_target,0.017633819964792085,0.5147058823529411,0.035579155097481205,37,0.0,0.35353535353535354,0.9459459459459459,0.06380195720091712,79,worst_score,Worst Turn Score,c0,0.16448853615259096,worst_score <= 0.164489
0.5258620689655172,0.6122134793020869,high_is_target,0.03291642955572731,0.5132743362831859,0.011955086955086952,37,0.0,0.3815789473684211,0.7837837837837838,-0.0843093615245514,79,high_low_gap_0_9_0_5,High >= 0.9 Minus Low < 0.5,c0,-0.14835164835164838,high_low_gap_0_9_0_5 >= -0.148352
0.5086206896551724,0.5567909681833733,high_is_target,0.012763659118415094,0.5128205128205128,0.38022555522555523,37,0.0,0.375,0.8108108108108109,0.31093800714053876,79,high_low_gap_0_6_0_4,High >= 0.6 Minus Low < 0.4,c0,0.18406593406593405,high_low_gap_0_6_0_4 >= 0.184066
0.5086206896551724,0.5496065685939103,high_is_target,0.010851276045900717,0.5128205128205128,0.4208551958551959,37,0.0,0.375,0.8108108108108109,0.3623035192655446,79,high_low_gap_0_6_0_3,High >= 0.6 Minus Low < 0.3,c0,0.25427350427350426,high_low_gap_0_6_0_3 >= 0.254274
0.49137931034482757,0.6250427642832707,high_is_target,0.04386581271792981,0.5123966942148761,0.16479700854700854,37,0.0,0.36904761904761907,0.8378378378378378,0.08441832429174201,79,high_low_half_penalty_0_9_0_5,High >= 0.9 Minus 0.5 Low < 0.5,c0,0.013888888888888895,high_low_half_penalty_0_9_0_5 >= 0.0138889
0.3793103448275862,0.5292507697570988,high_is_target,0.0019011694493687354,0.5,0.4326662938407997,37,0.0,0.3364485981308411,0.972972972972973,0.41344750887396536,79,consistency_score_file_q25,Q25 Score,c0,0.09306775892854693,consistency_score_file_q25 >= 0.0930678
0.35344827586206895,0.538829969209716,low_is_target,0.009045305642811776,0.4966442953020134,0.3056838431838432,37,0.0,0.33035714285714285,1.0,0.3374553716325868,79,low_score_rate_0_5,Low Rate <0.5,c0,0.7060439560439561,low_score_rate_0_5 <= 0.706044
0.39655172413793105,0.5369483407458091,low_is_target,0.0013991047309909175,0.4927536231884059,0.16160858660858662,37,0.0,0.33663366336633666,0.918918918918919,0.16898966012890063,79,low_score_rate_0_2,Low Rate <0.2,c0,0.2967032967032967,low_score_rate_0_2 <= 0.296703
0.3275862068965517,0.5241190557646254,high_is_target,0.005695480765264,0.4868421052631579,0.05944990627192881,37,0.0,0.3217391304347826,1.0,-0.027843626988118663,79,c2_repetition_symptom_score,c2 Repetition Symptom Score,c0,-0.9881808919482896,c2_repetition_symptom_score >= -0.988181
0.4051724137931034,0.5652901785714286,low_is_target,0.012013592337601648,0.4566929133858268,-0.09573580537747224,32,1.1,0.30526315789473685,0.90625,0.03647078300094171,84,c2_repetition_symptom_score,c2 Repetition Symptom Score,c1,0.4110894884144654,c2_repetition_symptom_score <= 0.411089
0.39655172413793105,0.5204613095238095,low_is_target,5.450652617967016e-07,0.453125,0.25968406593406596,32,1.1,0.3020833333333333,0.90625,0.26012050119192975,84,high_low_gap_0_7_0_3,High >= 0.7 Minus Low < 0.3,c1,0.4285714285714286,high_low_gap_0_7_0_3 <= 0.428571
0.45689655172413796,0.5292038690476191,low_is_target,0.00017648386312912667,0.4521739130434783,0.20589514652014654,32,1.1,0.3132530120481928,0.8125,0.21440708762137334,84,high_low_gap_0_7_0_4,High >= 0.7 Minus Low < 0.4,c1,0.3708791208791209,high_low_gap_0_7_0_4 <= 0.370879
0.43103448275862066,0.5230654761904762,low_is_target,7.204131812578739e-05,0.45,0.3682806776556777,32,1.1,0.3068181818181818,0.84375,0.37239238109773826,84,high_low_half_penalty_0_7_0_3,High >= 0.7 Minus 0.5 Low < 0.3,c1,0.5178571428571429,high_low_half_penalty_0_7_0_3 <= 0.517857
0.46551724137931033,0.5280877976190477,low_is_target,0.0002536687009470201,0.44642857142857145,0.341386217948718,32,1.1,0.3125,0.78125,0.34953567431246,84,high_low_half_penalty_0_7_0_4,High >= 0.7 Minus 0.5 Low < 0.4,c1,0.46153846153846156,high_low_half_penalty_0_7_0_4 <= 0.461538
0.4224137931034483,0.5636160714285714,high_is_target,0.008270994196669459,0.44628099173553715,0.8406159579994065,32,1.1,0.30337078651685395,0.84375,0.816347290796045,84,entropy_normalized,Binned Score Entropy,c1,0.7439173692426478,entropy_normalized >= 0.743917
0.4224137931034483,0.5213913690476191,low_is_target,2.860848662044874e-05,0.44628099173553715,0.3167467948717949,32,1.1,0.30337078651685395,0.84375,0.3196587555962556,84,high_low_half_penalty_0_7_0_5,High >= 0.7 Minus 0.5 Low < 0.5,c1,0.4821428571428571,high_low_half_penalty_0_7_0_5 <= 0.482143
0.4224137931034483,0.515625,low_is_target,7.701468280896822e-06,0.44628099173553715,0.15661630036630036,32,1.1,0.30337078651685395,0.84375,0.15465325018896448,84,high_low_gap_0_7_0_5,High >= 0.7 Minus Low < 0.5,c1,0.35714285714285715,high_low_gap_0_7_0_5 <= 0.357143
0.4396551724137931,0.5241815476190477,low_is_target,0.0010704084956131403,0.4444444444444444,0.12973328754578756,32,1.1,0.3058823529411765,0.8125,0.1418237433862434,84,high_low_half_penalty_0_9_0_4,High >= 0.9 Minus 0.5 Low < 0.4,c1,0.24038461538461536,high_low_half_penalty_0_9_0_4 <= 0.240385
0.39655172413793105,0.5159970238095238,low_is_target,2.4199197169206637e-06,0.44444444444444436,0.39869505494505497,32,1.1,0.2978723404255319,0.875,0.3993902261759405,84,high_low_half_penalty_0_7_0_2,High >= 0.7 Minus 0.5 Low < 0.2,c1,0.5370879120879122,high_low_half_penalty_0_7_0_2 <= 0.537088
0.39655172413793105,0.5057663690476191,low_is_target,1.2779434210502361e-05,0.44444444444444436,-0.055036630036630035,32,1.1,0.2978723404255319,0.875,-0.05305868073725217,84,high_low_gap_0_9_0_5,High >= 0.9 Minus Low < 0.5,c1,0.15384615384615383,high_low_gap_0_9_0_5 <= 0.153846
0.3275862068965517,0.5172991071428571,high_is_target,0.0006947078402498605,0.4428571428571429,0.311662586903495,32,1.1,0.28703703703703703,0.96875,0.303943062609415,84,mean_minus_std_score,Mean Minus Std,c1,0.13602438669572053,mean_minus_std_score >= 0.136024
0.3275862068965517,0.5128348214285714,low_is_target,5.695365944723773e-05,0.4428571428571429,0.41706576714751453,32,1.1,0.28703703703703703,0.96875,0.42053454195752843,84,consistency_score_file_q25,Q25 Score,c1,0.678726098047812,consistency_score_file_q25 <= 0.678726
0.3275862068965517,0.5061383928571429,high_is_target,0.0005094200192018679,0.4428571428571429,0.5274381868131869,32,1.1,0.28703703703703703,0.96875,0.5174119861619861,84,high_low_half_penalty_0_6_0_2,High >= 0.6 Minus 0.5 Low < 0.2,c1,0.2774725274725275,high_low_half_penalty_0_6_0_2 >= 0.277473
0.3448275862068966,0.5070684523809523,low_is_target,0.0007833550596579035,0.44117647058823534,0.32026098901098904,32,1.1,0.28846153846153844,0.9375,0.33001101081458223,84,low_score_rate_0_5,Low Rate <0.5,c1,0.5692307692307692,low_score_rate_0_5 <= 0.569231
0.3879310344827586,0.5161830357142857,high_is_target,0.0012229119182449546,0.4409448818897637,0.455178393731765,32,1.1,0.29473684210526313,0.875,0.44809646648912327,84,failure_sensitive_score,70% Mean + 30% Worst,c1,0.37723853580798944,failure_sensitive_score >= 0.377239
0.3879310344827586,0.5018601190476191,high_is_target,0.00030789726407346466,0.4409448818897637,0.3884271978021978,32,1.1,0.29473684210526313,0.875,0.37814226117797545,84,high_low_gap_0_6_0_3,High >= 0.6 Minus Low < 0.3,c1,0.14835164835164835,high_low_gap_0_6_0_3 >= 0.148352
0.43103448275862066,0.5221354166666667,low_is_target,0.0006507930135081442,0.44067796610169485,-0.005757783882783884,32,1.1,0.3023255813953488,0.8125,0.006695156695156694,84,high_low_gap_0_9_0_4,High >= 0.9 Minus Low < 0.4,c1,0.14835164835164838,high_low_gap_0_9_0_4 <= 0.148352
